Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': True,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_large_lstm',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_large_lstm',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_largelayer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.4003; total val loss: 0.4584 val r: 0.6929; time: 0.99sec
[19/800][24/24] total train loss: 0.0238; total val loss: 0.5068 val r: 0.7122; time: 0.95sec
[20/800][24/24] total train loss: 0.0233; total val loss: 0.4688 val r: 0.7097; time: 0.95sec
[21/800][24/24] total train loss: 0.0251; total val loss: 0.5171 val r: 0.7223; time: 0.94sec
[22/800][24/24] total train loss: 0.0256; total val loss: 0.4920 val r: 0.7058; time: 0.95sec
[23/800][24/24] total train loss: 0.0252; total val loss: 0.4707 val r: 0.7155; time: 0.95sec
[24/800][24/24] total train loss: 0.0252; total val loss: 0.4695 val r: 0.7079; time: 0.95sec
[25/800][24/24] total train loss: 0.0220; total val loss: 0.4896 val r: 0.7122; time: 0.95sec
[26/800][24/24] total train loss: 0.0250; total val loss: 0.4873 val r: 0.7141; time: 0.94sec
[27/800][24/24] total train loss: 0.0228; total val loss: 0.4781 val r: 0.7121; time: 0.96sec
[28/800][24/24] total train loss: 0.0219; total val loss: 0.4698 val r: 0.7120; time: 0.95sec
[29/800][24/24] total train loss: 0.0197; total val loss: 0.4725 val r: 0.7124; time: 0.96sec
[30/800][24/24] total train loss: 0.0181; total val loss: 0.4601 val r: 0.7132; time: 0.95sec
[31/800][24/24] total train loss: 0.0164; total val loss: 0.4697 val r: 0.7079; time: 0.95sec
[32/800][24/24] total train loss: 0.0179; total val loss: 0.4204 val r: 0.7096; time: 0.95sec
[33/800][24/24] total train loss: 0.0171; total val loss: 0.4655 val r: 0.7195; time: 0.95sec
[34/800][24/24] total train loss: 0.0186; total val loss: 0.4722 val r: 0.7091; time: 0.95sec
[35/800][24/24] total train loss: 0.0195; total val loss: 0.4763 val r: 0.7204; time: 0.95sec
[36/800][24/24] total train loss: 0.0188; total val loss: 0.4760 val r: 0.7102; time: 0.96sec
[37/800][24/24] total train loss: 0.0183; total val loss: 0.4792 val r: 0.7184; time: 0.95sec
[38/800][24/24] total train loss: 0.0172; total val loss: 0.4980 val r: 0.7150; time: 0.95sec
[39/800][24/24] total train loss: 0.0168; total val loss: 0.4627 val r: 0.7145; time: 0.95sec
[40/800][24/24] total train loss: 0.0169; total val loss: 0.4661 val r: 0.7200; time: 0.95sec
[41/800][24/24] total train loss: 0.0166; total val loss: 0.4994 val r: 0.7119; time: 0.96sec
[42/800][24/24] total train loss: 0.0192; total val loss: 0.4962 val r: 0.7212; time: 0.96sec
[43/800][24/24] total train loss: 0.0221; total val loss: 0.4797 val r: 0.7209; time: 0.95sec
[44/800][24/24] total train loss: 0.0176; total val loss: 0.4665 val r: 0.7107; time: 0.96sec
[45/800][24/24] total train loss: 0.0163; total val loss: 0.4974 val r: 0.7146; time: 0.95sec
[46/800][24/24] total train loss: 0.0158; total val loss: 0.4756 val r: 0.7197; time: 0.95sec
[47/800][24/24] total train loss: 0.0167; total val loss: 0.4642 val r: 0.7228; time: 0.95sec
[48/800][24/24] total train loss: 0.0172; total val loss: 0.4786 val r: 0.7199; time: 0.96sec
[49/800][24/24] total train loss: 0.0163; total val loss: 0.4861 val r: 0.7209; time: 0.95sec
[50/800][24/24] total train loss: 0.0175; total val loss: 0.4607 val r: 0.7184; time: 0.95sec
[51/800][24/24] total train loss: 0.0170; total val loss: 0.4541 val r: 0.7109; time: 0.95sec
[52/800][24/24] total train loss: 0.0181; total val loss: 0.4675 val r: 0.7189; time: 0.95sec
[53/800][24/24] total train loss: 0.0158; total val loss: 0.4940 val r: 0.7281; time: 0.95sec
[54/800][24/24] total train loss: 0.0144; total val loss: 0.4977 val r: 0.7282; time: 0.95sec
[55/800][24/24] total train loss: 0.0150; total val loss: 0.4877 val r: 0.7216; time: 0.95sec
[56/800][24/24] total train loss: 0.0157; total val loss: 0.4761 val r: 0.7257; time: 0.95sec
[57/800][24/24] total train loss: 0.0150; total val loss: 0.5064 val r: 0.7211; time: 0.94sec
[58/800][24/24] total train loss: 0.0148; total val loss: 0.4911 val r: 0.7141; time: 0.95sec
[59/800][24/24] total train loss: 0.0146; total val loss: 0.4818 val r: 0.7188; time: 0.95sec
[60/800][24/24] total train loss: 0.0136; total val loss: 0.4845 val r: 0.7227; time: 0.95sec
[61/800][24/24] total train loss: 0.0141; total val loss: 0.4726 val r: 0.7173; time: 0.95sec
[62/800][24/24] total train loss: 0.0141; total val loss: 0.4712 val r: 0.7251; time: 0.96sec
[63/800][24/24] total train loss: 0.0140; total val loss: 0.4788 val r: 0.7158; time: 0.96sec
[64/800][24/24] total train loss: 0.0140; total val loss: 0.4923 val r: 0.7207; time: 0.95sec
[65/800][24/24] total train loss: 0.0138; total val loss: 0.4794 val r: 0.7244; time: 0.96sec
[66/800][24/24] total train loss: 0.0138; total val loss: 0.4813 val r: 0.7243; time: 0.95sec
[67/800][24/24] total train loss: 0.0133; total val loss: 0.4679 val r: 0.7201; time: 0.96sec
[68/800][24/24] total train loss: 0.0132; total val loss: 0.4798 val r: 0.7196; time: 0.95sec
[69/800][24/24] total train loss: 0.0130; total val loss: 0.4785 val r: 0.7185; time: 0.95sec
[70/800][24/24] total train loss: 0.0127; total val loss: 0.4747 val r: 0.7207; time: 0.95sec
[71/800][24/24] total train loss: 0.0134; total val loss: 0.4434 val r: 0.7173; time: 0.95sec
[72/800][24/24] total train loss: 0.0124; total val loss: 0.4819 val r: 0.7244; time: 0.96sec
[73/800][24/24] total train loss: 0.0136; total val loss: 0.4878 val r: 0.7245; time: 0.95sec
[74/800][24/24] total train loss: 0.0141; total val loss: 0.4784 val r: 0.7187; time: 0.96sec
[75/800][24/24] total train loss: 0.0148; total val loss: 0.4483 val r: 0.7190; time: 0.95sec
[76/800][24/24] total train loss: 0.0138; total val loss: 0.4636 val r: 0.7211; time: 0.95sec
[77/800][24/24] total train loss: 0.0124; total val loss: 0.4831 val r: 0.7171; time: 0.96sec
[78/800][24/24] total train loss: 0.0123; total val loss: 0.4602 val r: 0.7211; time: 0.95sec
[79/800][24/24] total train loss: 0.0121; total val loss: 0.4989 val r: 0.7237; time: 0.96sec
[80/800][24/24] total train loss: 0.0125; total val loss: 0.4959 val r: 0.7196; time: 0.96sec
[81/800][24/24] total train loss: 0.0133; total val loss: 0.4713 val r: 0.7191; time: 0.95sec
[82/800][24/24] total train loss: 0.0132; total val loss: 0.4759 val r: 0.7229; time: 0.94sec
[83/800][24/24] total train loss: 0.0127; total val loss: 0.4892 val r: 0.7206; time: 0.95sec
[84/800][24/24] total train loss: 0.0127; total val loss: 0.4651 val r: 0.7143; time: 0.95sec
[85/800][24/24] total train loss: 0.0140; total val loss: 0.4666 val r: 0.7198; time: 0.96sec
[86/800][24/24] total train loss: 0.0127; total val loss: 0.4823 val r: 0.7219; time: 0.96sec
[87/800][24/24] total train loss: 0.0119; total val loss: 0.4755 val r: 0.7208; time: 0.95sec
[88/800][24/24] total train loss: 0.0128; total val loss: 0.4519 val r: 0.7202; time: 0.96sec
[89/800][24/24] total train loss: 0.0141; total val loss: 0.4696 val r: 0.7263; time: 0.96sec
[90/800][24/24] total train loss: 0.0127; total val loss: 0.4921 val r: 0.7229; time: 0.96sec
[91/800][24/24] total train loss: 0.0121; total val loss: 0.4926 val r: 0.7259; time: 0.95sec
[92/800][24/24] total train loss: 0.0119; total val loss: 0.4980 val r: 0.7245; time: 0.94sec
[93/800][24/24] total train loss: 0.0116; total val loss: 0.4865 val r: 0.7221; time: 0.95sec
[94/800][24/24] total train loss: 0.0120; total val loss: 0.4934 val r: 0.7215; time: 0.95sec
[95/800][24/24] total train loss: 0.0115; total val loss: 0.4497 val r: 0.7201; time: 0.95sec
[96/800][24/24] total train loss: 0.0107; total val loss: 0.4981 val r: 0.7227; time: 0.96sec
[97/800][24/24] total train loss: 0.0116; total val loss: 0.4771 val r: 0.7201; time: 0.95sec
[98/800][24/24] total train loss: 0.0114; total val loss: 0.4734 val r: 0.7219; time: 0.96sec
[99/800][24/24] total train loss: 0.0114; total val loss: 0.4878 val r: 0.7277; time: 0.96sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0113; total val loss: 0.4837 val r: 0.7229; time: 0.95sec
[101/800][24/24] total train loss: 0.0122; total val loss: 0.4983 val r: 0.7166; time: 0.95sec
[102/800][24/24] total train loss: 0.0111; total val loss: 0.4862 val r: 0.7297; time: 0.95sec
[103/800][24/24] total train loss: 0.0109; total val loss: 0.4751 val r: 0.7272; time: 0.94sec
[104/800][24/24] total train loss: 0.0107; total val loss: 0.4577 val r: 0.7290; time: 0.95sec
[105/800][24/24] total train loss: 0.0106; total val loss: 0.4754 val r: 0.7235; time: 0.96sec
[106/800][24/24] total train loss: 0.0106; total val loss: 0.4820 val r: 0.7257; time: 0.95sec
[107/800][24/24] total train loss: 0.0111; total val loss: 0.4989 val r: 0.7284; time: 0.95sec
[108/800][24/24] total train loss: 0.0115; total val loss: 0.4872 val r: 0.7274; time: 0.95sec
[109/800][24/24] total train loss: 0.0110; total val loss: 0.4773 val r: 0.7315; time: 0.95sec
[110/800][24/24] total train loss: 0.0106; total val loss: 0.4618 val r: 0.7275; time: 0.96sec
[111/800][24/24] total train loss: 0.0112; total val loss: 0.4791 val r: 0.7295; time: 0.95sec
[112/800][24/24] total train loss: 0.0106; total val loss: 0.4927 val r: 0.7294; time: 0.95sec
[113/800][24/24] total train loss: 0.0108; total val loss: 0.4716 val r: 0.7290; time: 0.96sec
[114/800][24/24] total train loss: 0.0107; total val loss: 0.4708 val r: 0.7237; time: 0.95sec
[115/800][24/24] total train loss: 0.0107; total val loss: 0.4835 val r: 0.7263; time: 0.94sec
[116/800][24/24] total train loss: 0.0114; total val loss: 0.4713 val r: 0.7267; time: 0.95sec
[117/800][24/24] total train loss: 0.0113; total val loss: 0.4635 val r: 0.7259; time: 0.96sec
[118/800][24/24] total train loss: 0.0116; total val loss: 0.4704 val r: 0.7254; time: 0.96sec
[119/800][24/24] total train loss: 0.0118; total val loss: 0.4707 val r: 0.7292; time: 0.95sec
[120/800][24/24] total train loss: 0.0113; total val loss: 0.4759 val r: 0.7238; time: 0.95sec
[121/800][24/24] total train loss: 0.0106; total val loss: 0.4755 val r: 0.7264; time: 0.95sec
[122/800][24/24] total train loss: 0.0113; total val loss: 0.4842 val r: 0.7219; time: 0.95sec
[123/800][24/24] total train loss: 0.0107; total val loss: 0.4972 val r: 0.7321; time: 0.95sec
[124/800][24/24] total train loss: 0.0109; total val loss: 0.4959 val r: 0.7253; time: 0.95sec
[125/800][24/24] total train loss: 0.0104; total val loss: 0.4937 val r: 0.7290; time: 0.95sec
[126/800][24/24] total train loss: 0.0110; total val loss: 0.4886 val r: 0.7234; time: 0.96sec
[127/800][24/24] total train loss: 0.0106; total val loss: 0.4876 val r: 0.7254; time: 0.95sec
[128/800][24/24] total train loss: 0.0105; total val loss: 0.4663 val r: 0.7192; time: 0.95sec
[129/800][24/24] total train loss: 0.0112; total val loss: 0.4695 val r: 0.7268; time: 0.96sec
[130/800][24/24] total train loss: 0.0106; total val loss: 0.4869 val r: 0.7266; time: 0.96sec
[131/800][24/24] total train loss: 0.0111; total val loss: 0.4770 val r: 0.7246; time: 0.95sec
[132/800][24/24] total train loss: 0.0102; total val loss: 0.4662 val r: 0.7254; time: 0.95sec
[133/800][24/24] total train loss: 0.0100; total val loss: 0.4873 val r: 0.7274; time: 0.96sec
[134/800][24/24] total train loss: 0.0103; total val loss: 0.4906 val r: 0.7234; time: 0.95sec
[135/800][24/24] total train loss: 0.0102; total val loss: 0.4819 val r: 0.7237; time: 0.95sec
[136/800][24/24] total train loss: 0.0101; total val loss: 0.4653 val r: 0.7257; time: 0.95sec
[137/800][24/24] total train loss: 0.0106; total val loss: 0.4867 val r: 0.7299; time: 0.95sec
[138/800][24/24] total train loss: 0.0103; total val loss: 0.4746 val r: 0.7240; time: 0.95sec
[139/800][24/24] total train loss: 0.0100; total val loss: 0.4831 val r: 0.7259; time: 0.96sec
[140/800][24/24] total train loss: 0.0097; total val loss: 0.4727 val r: 0.7261; time: 0.95sec
[141/800][24/24] total train loss: 0.0098; total val loss: 0.4701 val r: 0.7244; time: 0.96sec
[142/800][24/24] total train loss: 0.0101; total val loss: 0.4871 val r: 0.7261; time: 0.95sec
[143/800][24/24] total train loss: 0.0104; total val loss: 0.4811 val r: 0.7256; time: 0.96sec
[144/800][24/24] total train loss: 0.0103; total val loss: 0.4826 val r: 0.7179; time: 0.95sec
[145/800][24/24] total train loss: 0.0109; total val loss: 0.4770 val r: 0.7305; time: 0.95sec
[146/800][24/24] total train loss: 0.0104; total val loss: 0.4849 val r: 0.7287; time: 0.95sec
[147/800][24/24] total train loss: 0.0095; total val loss: 0.4795 val r: 0.7253; time: 0.95sec
[148/800][24/24] total train loss: 0.0093; total val loss: 0.4924 val r: 0.7293; time: 0.95sec
[149/800][24/24] total train loss: 0.0097; total val loss: 0.4697 val r: 0.7221; time: 0.96sec
[150/800][24/24] total train loss: 0.0099; total val loss: 0.4869 val r: 0.7263; time: 0.95sec
[151/800][24/24] total train loss: 0.0096; total val loss: 0.4799 val r: 0.7298; time: 0.95sec
[152/800][24/24] total train loss: 0.0104; total val loss: 0.4791 val r: 0.7239; time: 0.95sec
[153/800][24/24] total train loss: 0.0099; total val loss: 0.4787 val r: 0.7266; time: 0.95sec
[154/800][24/24] total train loss: 0.0096; total val loss: 0.4911 val r: 0.7318; time: 0.96sec
[155/800][24/24] total train loss: 0.0097; total val loss: 0.4829 val r: 0.7276; time: 0.95sec
[156/800][24/24] total train loss: 0.0099; total val loss: 0.4764 val r: 0.7222; time: 0.95sec
[157/800][24/24] total train loss: 0.0095; total val loss: 0.4836 val r: 0.7315; time: 0.95sec
[158/800][24/24] total train loss: 0.0103; total val loss: 0.5035 val r: 0.7248; time: 0.96sec
[159/800][24/24] total train loss: 0.0104; total val loss: 0.4697 val r: 0.7254; time: 0.95sec
[160/800][24/24] total train loss: 0.0102; total val loss: 0.4821 val r: 0.7272; time: 0.96sec
[161/800][24/24] total train loss: 0.0099; total val loss: 0.4943 val r: 0.7241; time: 0.96sec
[162/800][24/24] total train loss: 0.0096; total val loss: 0.4914 val r: 0.7300; time: 0.95sec
[163/800][24/24] total train loss: 0.0098; total val loss: 0.4876 val r: 0.7266; time: 0.95sec
[164/800][24/24] total train loss: 0.0097; total val loss: 0.4999 val r: 0.7240; time: 0.96sec
[165/800][24/24] total train loss: 0.0092; total val loss: 0.4851 val r: 0.7280; time: 0.96sec
[166/800][24/24] total train loss: 0.0098; total val loss: 0.4868 val r: 0.7263; time: 0.96sec
[167/800][24/24] total train loss: 0.0097; total val loss: 0.4930 val r: 0.7317; time: 0.95sec
[168/800][24/24] total train loss: 0.0096; total val loss: 0.4785 val r: 0.7292; time: 0.96sec
[169/800][24/24] total train loss: 0.0100; total val loss: 0.4712 val r: 0.7276; time: 0.95sec
[170/800][24/24] total train loss: 0.0099; total val loss: 0.4857 val r: 0.7242; time: 0.96sec
[171/800][24/24] total train loss: 0.0095; total val loss: 0.4911 val r: 0.7289; time: 0.95sec
[172/800][24/24] total train loss: 0.0094; total val loss: 0.4940 val r: 0.7291; time: 0.96sec
[173/800][24/24] total train loss: 0.0098; total val loss: 0.4810 val r: 0.7306; time: 0.96sec
[174/800][24/24] total train loss: 0.0095; total val loss: 0.4926 val r: 0.7249; time: 0.95sec
[175/800][24/24] total train loss: 0.0093; total val loss: 0.4767 val r: 0.7256; time: 0.95sec
[176/800][24/24] total train loss: 0.0092; total val loss: 0.4811 val r: 0.7267; time: 0.95sec
[177/800][24/24] total train loss: 0.0091; total val loss: 0.4942 val r: 0.7248; time: 0.95sec
[178/800][24/24] total train loss: 0.0091; total val loss: 0.4817 val r: 0.7263; time: 0.95sec
[179/800][24/24] total train loss: 0.0094; total val loss: 0.5077 val r: 0.7298; time: 0.95sec
[180/800][24/24] total train loss: 0.0099; total val loss: 0.4871 val r: 0.7278; time: 0.95sec
[181/800][24/24] total train loss: 0.0096; total val loss: 0.4950 val r: 0.7284; time: 0.94sec
[182/800][24/24] total train loss: 0.0094; total val loss: 0.4869 val r: 0.7270; time: 0.95sec
[183/800][24/24] total train loss: 0.0093; total val loss: 0.4756 val r: 0.7233; time: 0.95sec
[184/800][24/24] total train loss: 0.0090; total val loss: 0.4843 val r: 0.7272; time: 0.96sec
[185/800][24/24] total train loss: 0.0091; total val loss: 0.4894 val r: 0.7286; time: 0.95sec
[186/800][24/24] total train loss: 0.0092; total val loss: 0.4988 val r: 0.7271; time: 0.95sec
[187/800][24/24] total train loss: 0.0091; total val loss: 0.4857 val r: 0.7282; time: 0.95sec
[188/800][24/24] total train loss: 0.0090; total val loss: 0.5009 val r: 0.7315; time: 0.95sec
[189/800][24/24] total train loss: 0.0094; total val loss: 0.4978 val r: 0.7315; time: 0.95sec
[190/800][24/24] total train loss: 0.0091; total val loss: 0.4829 val r: 0.7232; time: 0.95sec
[191/800][24/24] total train loss: 0.0092; total val loss: 0.5034 val r: 0.7300; time: 0.95sec
[192/800][24/24] total train loss: 0.0092; total val loss: 0.4925 val r: 0.7232; time: 0.95sec
[193/800][24/24] total train loss: 0.0093; total val loss: 0.4816 val r: 0.7292; time: 0.95sec
[194/800][24/24] total train loss: 0.0092; total val loss: 0.4944 val r: 0.7292; time: 0.96sec
[195/800][24/24] total train loss: 0.0092; total val loss: 0.5014 val r: 0.7258; time: 0.95sec
[196/800][24/24] total train loss: 0.0091; total val loss: 0.4828 val r: 0.7294; time: 0.96sec
[197/800][24/24] total train loss: 0.0090; total val loss: 0.4747 val r: 0.7233; time: 0.94sec
[198/800][24/24] total train loss: 0.0090; total val loss: 0.4940 val r: 0.7292; time: 0.95sec
[199/800][24/24] total train loss: 0.0092; total val loss: 0.4724 val r: 0.7262; time: 0.95sec
learning rate updated: 0.001
[200/800][24/24] total train loss: 0.0090; total val loss: 0.4849 val r: 0.7252; time: 0.96sec
[201/800][24/24] total train loss: 0.0088; total val loss: 0.4823 val r: 0.7239; time: 0.95sec
[202/800][24/24] total train loss: 0.0088; total val loss: 0.4975 val r: 0.7285; time: 0.96sec
[203/800][24/24] total train loss: 0.0093; total val loss: 0.5023 val r: 0.7281; time: 0.96sec
[204/800][24/24] total train loss: 0.0090; total val loss: 0.4972 val r: 0.7268; time: 0.95sec
[205/800][24/24] total train loss: 0.0091; total val loss: 0.5172 val r: 0.7266; time: 0.94sec
[206/800][24/24] total train loss: 0.0094; total val loss: 0.5069 val r: 0.7277; time: 0.95sec
[207/800][24/24] total train loss: 0.0094; total val loss: 0.4900 val r: 0.7302; time: 0.94sec
[208/800][24/24] total train loss: 0.0091; total val loss: 0.4908 val r: 0.7267; time: 0.94sec
[209/800][24/24] total train loss: 0.0090; total val loss: 0.4895 val r: 0.7272; time: 0.95sec
[210/800][24/24] total train loss: 0.0089; total val loss: 0.4855 val r: 0.7273; time: 0.95sec
[211/800][24/24] total train loss: 0.0088; total val loss: 0.4934 val r: 0.7258; time: 0.95sec
[212/800][24/24] total train loss: 0.0087; total val loss: 0.4699 val r: 0.7241; time: 0.95sec
[213/800][24/24] total train loss: 0.0089; total val loss: 0.4860 val r: 0.7284; time: 0.96sec
[214/800][24/24] total train loss: 0.0088; total val loss: 0.4969 val r: 0.7271; time: 0.97sec
[215/800][24/24] total train loss: 0.0088; total val loss: 0.4757 val r: 0.7275; time: 0.95sec
[216/800][24/24] total train loss: 0.0088; total val loss: 0.5022 val r: 0.7265; time: 0.95sec
[217/800][24/24] total train loss: 0.0087; total val loss: 0.4717 val r: 0.7248; time: 0.95sec
[218/800][24/24] total train loss: 0.0089; total val loss: 0.4825 val r: 0.7291; time: 0.96sec
[219/800][24/24] total train loss: 0.0087; total val loss: 0.4849 val r: 0.7232; time: 0.94sec
[220/800][24/24] total train loss: 0.0089; total val loss: 0.4965 val r: 0.7255; time: 0.95sec
[221/800][24/24] total train loss: 0.0088; total val loss: 0.4836 val r: 0.7236; time: 0.95sec
[222/800][24/24] total train loss: 0.0090; total val loss: 0.4950 val r: 0.7223; time: 0.96sec
[223/800][24/24] total train loss: 0.0088; total val loss: 0.4979 val r: 0.7245; time: 0.96sec
[224/800][24/24] total train loss: 0.0088; total val loss: 0.5138 val r: 0.7279; time: 0.96sec
[225/800][24/24] total train loss: 0.0086; total val loss: 0.4932 val r: 0.7263; time: 0.94sec
[226/800][24/24] total train loss: 0.0090; total val loss: 0.4993 val r: 0.7248; time: 0.95sec
[227/800][24/24] total train loss: 0.0089; total val loss: 0.5062 val r: 0.7236; time: 0.95sec
[228/800][24/24] total train loss: 0.0088; total val loss: 0.4934 val r: 0.7226; time: 0.95sec
[229/800][24/24] total train loss: 0.0087; total val loss: 0.4953 val r: 0.7262; time: 0.95sec
[230/800][24/24] total train loss: 0.0088; total val loss: 0.4938 val r: 0.7262; time: 0.96sec
[231/800][24/24] total train loss: 0.0088; total val loss: 0.4970 val r: 0.7261; time: 0.96sec
[232/800][24/24] total train loss: 0.0087; total val loss: 0.4884 val r: 0.7273; time: 0.95sec
[233/800][24/24] total train loss: 0.0086; total val loss: 0.5107 val r: 0.7269; time: 0.96sec
[234/800][24/24] total train loss: 0.0085; total val loss: 0.5006 val r: 0.7296; time: 0.95sec
[235/800][24/24] total train loss: 0.0086; total val loss: 0.5202 val r: 0.7292; time: 0.95sec
[236/800][24/24] total train loss: 0.0086; total val loss: 0.4776 val r: 0.7266; time: 0.95sec
[237/800][24/24] total train loss: 0.0088; total val loss: 0.4942 val r: 0.7249; time: 0.96sec
[238/800][24/24] total train loss: 0.0088; total val loss: 0.4943 val r: 0.7297; time: 0.95sec
[239/800][24/24] total train loss: 0.0086; total val loss: 0.4911 val r: 0.7280; time: 0.95sec
[240/800][24/24] total train loss: 0.0087; total val loss: 0.5012 val r: 0.7236; time: 0.96sec
[241/800][24/24] total train loss: 0.0086; total val loss: 0.5009 val r: 0.7254; time: 0.95sec
[242/800][24/24] total train loss: 0.0091; total val loss: 0.4922 val r: 0.7261; time: 0.95sec
[243/800][24/24] total train loss: 0.0087; total val loss: 0.5091 val r: 0.7283; time: 0.95sec
[244/800][24/24] total train loss: 0.0088; total val loss: 0.4919 val r: 0.7225; time: 0.96sec
[245/800][24/24] total train loss: 0.0089; total val loss: 0.4971 val r: 0.7248; time: 0.95sec
[246/800][24/24] total train loss: 0.0086; total val loss: 0.5102 val r: 0.7286; time: 0.95sec
[247/800][24/24] total train loss: 0.0085; total val loss: 0.4990 val r: 0.7291; time: 0.95sec
[248/800][24/24] total train loss: 0.0086; total val loss: 0.4966 val r: 0.7216; time: 0.95sec
[249/800][24/24] total train loss: 0.0087; total val loss: 0.4935 val r: 0.7290; time: 0.95sec
[250/800][24/24] total train loss: 0.0086; total val loss: 0.4881 val r: 0.7216; time: 0.96sec
